name,picUrl,urlA,urlB,urlC
Young Thug,http://pic.xiami.net/images/artistlogo/11/13874243075911.jpg,http://pic.xiami.net/images/artistpic/8/687424308/1398252891_cs8E.jpg,http://pic.xiami.net/images/artistpic/8/687424308/1398252894_MzVK.png,http://pic.xiami.net/images/artistpic/8/687424308/1398252890_snqM.jpg
安室奈美�?http://pic.xiami.net/images/artistpic/89/6689/1250216818_Pgrv.jpg,,http://pic.xiami.net/images/artistpic/89/6689/1403621047_AoCy.jpg,http://pic.xiami.net/images/artistpic/89/6689/1248744932_4YvN.jpg,http://pic.xiami.net/images/artistlogo/58/15063890362058.jpg
Lecrae,http://pic.xiami.net/images/artistlogo/41/13058810643341.jpg,http://pic.xiami.net/images/artistpic/93/44493/1336473601_lwGn.jpg,http://pic.xiami.net/images/artistpic/93/44493/1336473612_GDDi.jpg,http://pic.xiami.net/images/artistpic/93/44493/1336473614_yQh5.jpg
Nick Jonas,http://pic.xiami.net/images/artistlogo/3/14709920578603.jpg,http://pic.xiami.net/images/artistpic/74/70174/1307266326_8kM9.png,http://pic.xiami.net/images/artistpic/74/70174/1387467255_hKEU.jpg,http://pic.xiami.net/images/artistpic/74/70174/1387467274_PoMM.jpg
Fifth Harmony,http://pic.xiami.net/images/artistlogo/45/14963863604045.jpg,http://pic.xiami.net/images/artistpic/5/178778605/1383216338_1owb.jpg,http://pic.xiami.net/images/artistpic/5/178778605/1383216691_tYyL.jpg,http://pic.xiami.net/images/artistpic/5/178778605/1383216708_uLJ0.jpg
Silentó,http://pic.xiami.net/images/artistlogo/83/14586406654183.jpg,http://pic.xiami.net/images/artistpic/35/926474235/1462220108_Jxzx.jpg,http://pic.xiami.net/images/artistpic/35/926474235/1462220829_oaFC.jpg,http://pic.xiami.net/images/artistpic/35/926474235/1462220072_Uvo3.jpg
The Americanos,https://pic.xiami.net/images/common/uploadpic/7/1501645422807.png,,,
Kent Jones,http://pic.xiami.net/images/artistlogo/91/14636576442291.jpg,http://pic.xiami.net/images/artistpic/90/2100025090/1465058213_0iUB.jpg,http://pic.xiami.net/images/artistpic/90/2100025090/1464012681_aW36.png,http://pic.xiami.net/images/artistpic/90/2100025090/1464010895_lP1W.png
Aminé,http://pic.xiami.net/images/artistlogo/74/14763214748474.jpeg,http://pic.xiami.net/images/artistpic/80/2103333980/1474750716_VBqD.jpg,http://pic.xiami.net/images/artistpic/80/2103333980/1474750134_rYb7.jpg,http://pic.xiami.net/images/artistpic/80/2103333980/1474750159_waDf.jpg
Steven Cooper,http://pic.xiami.net/images/artistlogo/4/13577846624704.jpg,http://pic.xiami.net/images/artistpic/29/125829/1502609840_493L.jpg,http://pic.xiami.net/images/artistpic/29/125829/1502609491_PRFT.png,http://pic.xiami.net/images/artistpic/29/125829/1502609209_Ocqa.jpg
Kodak Black,http://pic.xiami.net/images/artistlogo/17/14619014911917.jpg,http://pic.xiami.net/images/artistpic/8/2100021708/1493653883_HT4q.jpg,http://pic.xiami.net/images/artistpic/8/2100021708/1493653928_4Acv.jpg,http://pic.xiami.net/images/artistpic/8/2100021708/1493653970_ZtkL.jpg
D.R.A.M.,http://pic.xiami.net/images/artistlogo/74/14334720735074.jpg,http://pic.xiami.net/images/artistpic/73/1533472073/1468426775_nnyE.jpg,http://pic.xiami.net/images/artistpic/73/1533472073/1468426153_2bJ4.jpg,http://pic.xiami.net/images/artistpic/73/1533472073/1468426498_dKcY.png
Nicky Jam,http://pic.xiami.net/images/artistlogo/87/14861979283387.jpg,http://pic.xiami.net/images/artistpic/60/37460/1319129157_kYOe.jpg,http://pic.xiami.net/images/artistpic/60/37460/1319129451_qSvZ.jpg,http://pic.xiami.net/images/artistpic/60/37460/1319129465_nwhU.jpg
Sbazzo,http://pic.xiami.net/images/artist/12372771796889.jpg,http://pic.xiami.net/images/artistpic/41/59041/1301151852_AI3J.jpg,http://pic.xiami.net/images/artistpic/41/59041/1301151849_2Owj.jpg,http://pic.xiami.net/images/artistpic/41/59041/1301151856_VaAy.jpg
MC�?,,http://pic.xiami.net/images/artistpic/71/29071/1254308037_vVO1.jpg,http://pic.xiami.net/images/artistpic/71/29071/1266589251_Ql59.jpg,http://pic.xiami.net/images/artistlogo/11/14374503598911.jpg
YC,http://pic.xiami.net/images/artistlogo/82/14515486533782.jpg,,,
XIUMIX,http://pic.xiami.net/images/artistlogo/9/14566550601409.png,http://pic.xiami.net/images/artistpic/60/2007813460/1476982717_YzpS.png,http://pic.xiami.net/images/artistpic/60/2007813460/1476982716_tR8j.png,http://pic.xiami.net/images/artistpic/60/2007813460/1476982722_IZCl.jpg
EB,http://pic.xiami.net/images/artistlogo/56/14040484105656.jpg,http://pic.xiami.net/images/artistpic/32/59132/1335787027_AeOP.jpg,http://pic.xiami.net/images/artistpic/32/59132/1342888460_Mjbr.jpg,http://pic.xiami.net/images/artistpic/32/59132/1342888455_ilsD.jpg
Fetty Wap,http://pic.xiami.net/images/artistlogo/42/14375507257842.png,http://pic.xiami.net/images/artistpic/88/23449888/1437535755_0Ly1.png,http://pic.xiami.net/images/artistpic/88/23449888/1437535733_QVV3.jpg,http://pic.xiami.net/images/artistpic/88/23449888/1437535735_jFPg.png
Freedom Plant,http://pic.xiami.net/images/artistlogo/13/14502725852013.jpg,,,
冰块先生,http://pic.xiami.net/images/artistlogo/67/14931955805467.jpg,http://pic.xiami.net/images/artistpic/30/1117585730/1417684650_NP4o.jpg,http://pic.xiami.net/images/artistpic/30/1117585730/1417684646_ykls.jpg,http://pic.xiami.net/images/artistpic/30/1117585730/1417686442_PuDK.jpg
Chill Boy,http://pic.xiami.net/images/artistlogo/41/14963955788441.jpg,http://pic.xiami.net/images/artistpic/12/1576286112/1436152970_KQOY.jpg,,
Post Malone,http://pic.xiami.net/images/artistlogo/92/15129611924392.jpg,http://pic.xiami.net/images/artistpic/61/2099980261/1441881243_TOp3.jpg,http://pic.xiami.net/images/artistpic/61/2099980261/1453645634_qU1S.jpg,http://pic.xiami.net/images/artistpic/61/2099980261/1453645688_oH9W.jpg
Toy王奕,http://pic.xiami.net/images/artistlogo/37/14592441314437.jpg,http://pic.xiami.net/images/artistpic/91/1231931791/1459246864_X0qO.jpg,http://pic.xiami.net/images/artistpic/91/1231931791/1433246360_L96q.jpg,http://pic.xiami.net/images/artistpic/91/1231931791/1459246825_V5q7.jpg
Young Mai,http://pic.xiami.net/images/artistlogo/36/14870809797336.jpg,,,
VaVa,http://pic.xiami.net/images/artistlogo/53/14994068651153.jpg,http://pic.xiami.net/images/artistpic/25/1417766625/1459491651_yUde.jpg,http://pic.xiami.net/images/artistpic/25/1417766625/1454158231_5Ion.jpg,http://pic.xiami.net/images/artistpic/25/1417766625/1459491690_uUyM.png
Future,http://pic.xiami.net/images/artistlogo/82/15132495128982.jpg,http://pic.xiami.net/images/artistpic/58/104858/1492454822_l6sm.jpg,http://pic.xiami.net/images/artistpic/58/104858/1492939316_gH5q.png,http://pic.xiami.net/images/artistpic/58/104858/1492455989_JXqe.jpg
Chief Keef,http://pic.xiami.net/images/artistlogo/43/13545236696143.jpg,http://pic.xiami.net/images/artistpic/93/122993/1399620636_n21q.png,http://pic.xiami.net/images/artistpic/93/122993/1399620656_BFjS.png,http://pic.xiami.net/images/artistpic/93/122993/1399620679_DmFW.png
Rad Cat,http://pic.xiami.net/images/artistlogo/17/14555247747117.jpg,,,
Ugly God,http://pic.xiami.net/images/artistlogo/46/14842792004846.jpg,http://pic.xiami.net/images/artistpic/63/2110193463/1486647802_aRB4.jpg,http://pic.xiami.net/images/artistpic/63/2110193463/1486644328_ySlg.jpg,http://pic.xiami.net/images/artistpic/63/2110193463/1486647825_ULNu.jpg
Bankroll Fresh,http://pic.xiami.net/images/artistlogo/0/14302974328000.jpg,http://pic.xiami.net/images/artistpic/32/630297432/1430366761_Stx7.png,http://pic.xiami.net/images/artistpic/32/630297432/1430366757_LeBl.jpg,http://pic.xiami.net/images/artistpic/32/630297432/1430366759_kiA6.jpg
Cam Kelley,http://pic.xiami.net/images/artistlogo/35/13141704753535.jpg,,,
Heather B.,http://pic.xiami.net/images/artistlogo/34/12848043034234.jpg,http://pic.xiami.net/images/artistpic/87/15287/1284804325_6Zy8.jpg,http://pic.xiami.net/images/artistpic/87/15287/1284806044_6i0x.jpg,http://pic.xiami.net/images/artistpic/87/15287/1284804297_OPnS.jpg
Foxy Brown,http://pic.xiami.net/images/artistlogo/47/13025161223747.jpg,http://pic.xiami.net/images/artistpic/89/18989/1301761615_FdWI.jpg,http://pic.xiami.net/images/artistpic/89/18989/1301761554_uIdv.jpg,http://pic.xiami.net/images/artistpic/89/18989/1301761555_a3EN.jpg
Rakim,http://pic.xiami.net/images/artist/75/12586975923775.jpg,http://pic.xiami.net/images/artistpic/26/19026/1397436275_lZ1N.jpg,http://pic.xiami.net/images/artistpic/26/19026/1397436263_fXrY.jpg,http://pic.xiami.net/images/artistpic/26/19026/1398079139_Fkeq.png
浅蓝,http://pic.xiami.net/images/artistlogo/58/14472356976458.jpg,http://pic.xiami.net/images/artistpic/9/29497409/1447059330_JPX6.jpg,http://pic.xiami.net/images/artistpic/9/29497409/1447059338_Sj4b.jpg,http://pic.xiami.net/images/artistpic/9/29497409/1447059327_VVwq.jpg
Mic Geronimo,http://pic.xiami.net/images/artistlogo/34/14593112786834.jpg,http://pic.xiami.net/images/artistpic/20/19020/1297063751_Vx6W.jpg,http://pic.xiami.net/images/artistpic/20/19020/1297063762_kh1v.jpg,http://pic.xiami.net/images/artistpic/20/19020/1297063766_yR4s.jpg
Da Youngsta's,http://pic.xiami.net/images/artist/12356360582128.jpg,,,
GZA,http://pic.xiami.net/images/artistlogo/53/14713292951053.jpg,http://pic.xiami.net/images/artistpic/2/19002/1317427222_7CJk.jpg,http://pic.xiami.net/images/artistpic/2/19002/1375068090_bz3r.png,http://pic.xiami.net/images/artistpic/2/19002/1394630104_ZDEP.jpeg
Shyheim,http://pic.xiami.net/images/artistlogo/67/14713292756767.jpg,http://pic.xiami.net/images/artistpic/28/18928/1305543060_TmHN.jpeg,http://pic.xiami.net/images/artistpic/28/18928/1381972976_Z4pX.jpg,http://pic.xiami.net/images/artistpic/28/18928/1381973087_cre1.png
Cru,http://pic.xiami.net/images/artistlogo/34/12994872213634.jpg,,,
DJ Honda,http://pic.xiami.net/images/artist/12371716098101.jpg,,,
Canibus,http://pic.xiami.net/images/artist/68/12478097245468.jpg,http://pic.xiami.net/images/artistpic/91/18991/1399024849_iD1k.jpg,http://pic.xiami.net/images/artistpic/91/18991/1399024850_cqSO.jpg,http://pic.xiami.net/images/artistpic/91/18991/1399024853_nm61.jpg
Keith Murray,http://pic.xiami.net/images/artistlogo/51/14931896085351.jpg,http://pic.xiami.net/images/artistpic/52/15452/1319552851_z1SW.jpg,http://pic.xiami.net/images/artistpic/52/15452/1319552852_gVlq.jpg,http://pic.xiami.net/images/artistpic/52/15452/1319552853_x8tq.jpg
黄品�?http://pic.xiami.net/images/artistpic/90/390/1268709183_T6WE.jpg,,http://pic.xiami.net/images/artistpic/90/390/1268709101_LPM4.jpg,http://pic.xiami.net/images/artistpic/90/390/1268709050_E1ND.jpg,http://pic.xiami.net/images/artistlogo/88/14213913565388.jpg
S.H.E,http://pic.xiami.net/images/artistlogo/71/14707998758071.jpg,http://pic.xiami.net/images/artistpic/31/2931/1245144013_7wMM.jpg,http://pic.xiami.net/images/artistpic/31/2931/1247826485_DZ9B.jpg,http://pic.xiami.net/images/artistpic/31/2931/1245144259_lruk.jpg
Diamond D,http://pic.xiami.net/images/artistlogo/71/14827384723071.jpg,http://pic.xiami.net/images/artistpic/5/18905/1482669611_5VSN.png,http://pic.xiami.net/images/artistpic/5/18905/1482669612_GMlS.jpeg,http://pic.xiami.net/images/artistpic/5/18905/1482669703_gCgp.jpg
Real Live,http://pic.xiami.net/images/artistlogo/51/13014133097951.jpg,http://pic.xiami.net/images/artistpic/46/34946/1301413622_dgTZ.jpg,http://pic.xiami.net/images/artistpic/46/34946/1301413321_IyaS.jpg,http://pic.xiami.net/images/artistpic/46/34946/1301413307_ownF.jpg
Mr. Big,http://pic.xiami.net/images/artistlogo/66/14213911187266.jpg,http://pic.xiami.net/images/artistpic/94/16194/1251553564_XG42.jpg,http://pic.xiami.net/images/artistpic/94/16194/1251553573_q9Qi.jpg,
m-taku,http://pic.xiami.net/images/artistlogo/1/12848779243501.jpg,,,
やけのは�?http://pic.xiami.net/images/artistpic/38/80238/1389218804_GsdE.jpg,,http://pic.xiami.net/images/artistpic/38/80238/1389218800_AyOY.jpg,http://pic.xiami.net/images/artistpic/38/80238/1389218802_EwCI.jpg,http://pic.xiami.net/images/artistlogo/84/12854041416584.jpg
At Dawn We Rage,http://pic.xiami.net/images/artistlogo/80/14078302341880.jpg,,,
Blur,http://pic.xiami.net/images/artistlogo/91/14130125372691.jpg,http://pic.xiami.net/images/artistpic/54/10054/1248883635_Dcrx.jpg,http://pic.xiami.net/images/artistpic/54/10054/1248883629_5kFi.jpg,http://pic.xiami.net/images/artistpic/54/10054/1248883604_cNxQ.jpg
Desiigner,http://pic.xiami.net/images/artistlogo/61/14992196722661.png,http://pic.xiami.net/images/artistpic/58/2100012958/1461759347_z7jy.jpg,http://pic.xiami.net/images/artistpic/58/2100012958/1467800708_aVq2.jpg,http://pic.xiami.net/images/artistpic/58/2100012958/1458100703_BxjE.jpg
Caracol,http://pic.xiami.net/images/artistlogo/26/13339693498226.jpg,,,
陶喆,http://pic.xiami.net/images/artistlogo/90/14213916911290.jpg,http://pic.xiami.net/images/artistpic/70/870/1245036941_ZdAU.jpg,http://pic.xiami.net/images/artistpic/70/870/1245036926_foFe.jpg,http://pic.xiami.net/images/artistpic/70/870/1245036961_ZHnl.jpg
Kyle,http://pic.xiami.net/images/artistlogo/31/14925944841931.jpg,http://pic.xiami.net/images/artistpic/49/176032249/1493427621_agD1.jpg,http://pic.xiami.net/images/artistpic/49/176032249/1493429168_MquA.jpg,http://pic.xiami.net/images/artistpic/49/176032249/1493428357_mvhF.png
21 Savage,http://pic.xiami.net/images/artistlogo/13/15107105534313.jpg,http://pic.xiami.net/images/artistpic/90/2100027690/1474753872_odpO.jpg,http://pic.xiami.net/images/artistpic/90/2100027690/1474754284_DoaU.png,http://pic.xiami.net/images/artistpic/90/2100027690/1474753913_XHpV.jpg
Swings,http://pic.xiami.net/images/artistlogo/49/15021627736149.jpg,http://pic.xiami.net/images/artistpic/39/71939/1310742104_JnEn.jpg,http://pic.xiami.net/images/artistpic/39/71939/1327508665_rVhq.png,http://pic.xiami.net/images/artistpic/39/71939/1303843912_6A0I.jpg
Halsey,http://pic.xiami.net/images/artistlogo/69/14939546192369.jpg,http://pic.xiami.net/images/artistpic/76/2014477176/1460740823_tnJd.jpg,http://pic.xiami.net/images/artistpic/76/2014477176/1460740787_wdqC.jpg,http://pic.xiami.net/images/artistpic/76/2014477176/1460741960_KvMQ.png
MuSik I,http://pic.xiami.net/images/artistlogo/30/14734828241230.jpg,http://pic.xiami.net/images/artistpic/66/800900066/1443353402_MJAu.jpg,http://pic.xiami.net/images/artistpic/66/800900066/1449035861_R63L.png,http://pic.xiami.net/images/artistpic/66/800900066/1443353764_HueU.jpg
Collioure,http://pic.xiami.net/images/artistlogo/30/13190163071530.jpg,http://pic.xiami.net/images/artistpic/68/98468/1396500981_nV7q.jpg,,
SLOWPOISON说唱团体,http://pic.xiami.net/images/artistlogo/10/14641623231410.jpg,http://pic.xiami.net/images/artistpic/40/1594539240/1440482653_lbc4.jpg,http://pic.xiami.net/images/artistpic/40/1594539240/1440482655_65cG.jpg,http://pic.xiami.net/images/artistpic/40/1594539240/1450407609_CK00.jpg
Dreezy,http://pic.xiami.net/images/artistlogo/91/15081386422491.jpg,http://pic.xiami.net/images/artistpic/56/2100006356/1464041047_nVYc.png,http://pic.xiami.net/images/artistpic/56/2100006356/1464042093_oBi5.jpg,http://pic.xiami.net/images/artistpic/56/2100006356/1464041727_WUb2.png
Spontania,http://pic.xiami.net/images/artist/12275193153982.jpg,http://pic.xiami.net/images/artistpic/21/56521/1287473131_WlNJ.jpg,http://pic.xiami.net/images/artistpic/21/56521/1306025112_Dgd6.jpg,http://pic.xiami.net/images/artistpic/21/56521/1306025182_NUyT.jpg
MC Hammer,http://pic.xiami.net/images/artist/12187070888256.jpg,http://pic.xiami.net/images/artistpic/28/19128/1250990561_McvV.jpg,http://pic.xiami.net/images/artistpic/28/19128/1250990571_fedS.jpg,http://pic.xiami.net/images/artistpic/28/19128/1291445587_JBRS.jpg
Camp Lo,http://pic.xiami.net/images/artistlogo/91/14915632174391.jpg,http://pic.xiami.net/images/artistpic/54/19054/1397053506_VfiC.jpg,http://pic.xiami.net/images/artistpic/54/19054/1397053811_jtZb.jpg,http://pic.xiami.net/images/artistpic/54/19054/1397053813_bmVL.jpg
The Luniz,http://pic.xiami.net/images/artistlogo/24/13222205311424.jpg,http://pic.xiami.net/images/artistpic/42/18842/1322220530_JrKg.jpg,http://pic.xiami.net/images/artistpic/42/18842/1322220540_byro.jpg,http://pic.xiami.net/images/artistpic/42/18842/1322220538_Mhai.jpg
Cypress Hill,http://pic.xiami.net/images/artistlogo/92/14719408672392.jpg,http://pic.xiami.net/images/artistpic/60/11760/1308416597_QgbW.jpg,http://pic.xiami.net/images/artistpic/60/11760/1308416606_eexu.jpg,http://pic.xiami.net/images/artistpic/60/11760/1290691459_FusI.jpg
Run-D.M.C.,http://pic.xiami.net/images/artist/12163521064241.jpg,http://pic.xiami.net/images/artistpic/89/11789/1320040450_220G.jpeg,http://pic.xiami.net/images/artistpic/89/11789/1320040446_eyd8.jpeg,http://pic.xiami.net/images/artistpic/89/11789/1320040453_cejW.jpeg
Public Enemy,http://pic.xiami.net/images/artistlogo/99/14877534234999.jpg,http://pic.xiami.net/images/artistpic/87/11787/1285215649_u4vT.jpg,http://pic.xiami.net/images/artistpic/87/11787/1281002760_rW1y.jpg,http://pic.xiami.net/images/artistpic/87/11787/1285215636_xeIF.jpg
Pharoahe Monch,http://pic.xiami.net/images/artistlogo/89/13007800372389.jpg,,,
G-Unit,http://pic.xiami.net/images/artist/12350347804274.jpg,http://pic.xiami.net/images/artistpic/81/58481/1274611867_61BT.jpg,,
July,http://pic.xiami.net/images/artistlogo/67/12990481273967.jpg,http://pic.xiami.net/images/artistpic/1/63901/1357834936_oPy0.jpg,http://pic.xiami.net/images/artistpic/1/63901/1357834902_CDva.jpg,http://pic.xiami.net/images/artistpic/1/63901/1357834826_xs4D.jpg
BoA,http://pic.xiami.net/images/artistlogo/34/15130452644434.jpg,http://pic.xiami.net/images/artistpic/24/1324/1246350714_nt0Z.jpg,http://pic.xiami.net/images/artistpic/24/1324/1253783835_hUds.jpg,
Xzibit,http://pic.xiami.net/images/artist/12294969958227.jpg,http://pic.xiami.net/images/artistpic/35/19135/1328087737_PaVe.jpg,http://pic.xiami.net/images/artistpic/35/19135/1328087735_be3L.jpg,http://pic.xiami.net/images/artistpic/35/19135/1323361290_6XSg.jpg
Emi Meyer,http://pic.xiami.net/images/artist/55/12615516237155.jpg,http://pic.xiami.net/images/artistpic/67/68767/1289039873_WiNY.jpg,http://pic.xiami.net/images/artistpic/67/68767/1289118138_GbSl.jpg,http://pic.xiami.net/images/artistpic/67/68767/1289039900_W6lB.jpg
Magnetic North,http://pic.xiami.net/images/artist/25/12687268711625.jpg,http://pic.xiami.net/images/artistpic/95/72095/1325030991_2xEn.jpg,http://pic.xiami.net/images/artistpic/95/72095/1367534827_dD10.jpg,
Gowe,http://pic.xiami.net/images/artistlogo/3/13221855606503.jpg,http://pic.xiami.net/images/artistpic/30/100830/1328338804_nG8L.jpg,http://pic.xiami.net/images/artistpic/30/100830/1354943829_yCO7.jpg,http://pic.xiami.net/images/artistpic/30/100830/1354943831_RnuU.jpg
Bop Alloy,http://pic.xiami.net/images/artistlogo/12/14690843947312.jpg,http://pic.xiami.net/images/artistpic/54/85154/1332383178_OhCu.jpg,http://pic.xiami.net/images/artistpic/54/85154/1332383182_XoOa.jpg,
Sucka Free CJ,http://pic.xiami.net/images/artistlogo/35/13014761961235.jpg,http://pic.xiami.net/images/artistpic/27/88127/1367249748_wT0W.jpeg,http://pic.xiami.net/images/artistpic/27/88127/1367249747_2mtD.jpg,http://pic.xiami.net/images/artistpic/27/88127/1368546749_T5si.jpg
Steph Pockets,http://pic.xiami.net/images/artistlogo/94/14198537131694.jpg,,,
the 49ers,http://pic.xiami.net/images/artistlogo/4/13009457276304.jpg,http://pic.xiami.net/images/artistpic/23/87723/1457663087_0Nx2.jpg,,
Giovanca,http://pic.xiami.net/images/artistlogo/22/12834173305222.jpg,http://pic.xiami.net/images/artistpic/62/54262/1283417386_K63n.jpg,http://pic.xiami.net/images/artistpic/62/54262/1283417350_Ev4e.jpg,http://pic.xiami.net/images/artistpic/62/54262/1283417377_J7Nl.jpg
GAGLE,http://pic.xiami.net/images/artistlogo/56/14200057144556.jpg,http://pic.xiami.net/images/artistpic/25/65325/1335602886_bivZ.jpg,http://pic.xiami.net/images/artistpic/25/65325/1335602895_YCEY.jpg,http://pic.xiami.net/images/artistpic/25/65325/1335602888_S4TZ.jpg
AY杨佬�?,,,,http://pic.xiami.net/images/artistlogo/11/15054614254611.jpg
Ryan.B,http://pic.xiami.net/images/artistpic/28/2110206728/1490847790_PCfp.jpg,http://pic.xiami.net/images/artistpic/28/2110206728/1490847790_PCfp.jpg,,
PREP,http://pic.xiami.net/images/artistlogo/23/14743357057723.jpg,,,
AM,http://pic.xiami.net/images/artist/24305/p65163svbc5.jpg,,,
45 a.k.a. SWING-O,http://pic.xiami.net/images/artistlogo/59/13258317316159.jpg,,,
Jakubi,http://pic.xiami.net/images/artistlogo/10/14266613218110.jpg,http://pic.xiami.net/images/artistpic/22/1426661322/1476274326_7IbO.jpg,,
JonWonder,http://pic.xiami.net/images/artistlogo/60/13576155894660.jpg,,,
Substantial,http://pic.xiami.net/images/artistlogo/66/14842023875766.jpg,http://pic.xiami.net/images/artistpic/87/41987/1307761407_K9e9.jpg,http://pic.xiami.net/images/artistpic/87/41987/1349675000_y4vu.jpg,http://pic.xiami.net/images/artistpic/87/41987/1349675005_QtPS.jpg
Dela,http://pic.xiami.net/images/artistlogo/76/14320933456476.jpg,http://pic.xiami.net/images/artistpic/66/66666/1487575609_KsoF.jpg,http://pic.xiami.net/images/artistpic/66/66666/1487575607_uvHz.jpg,http://pic.xiami.net/images/artistpic/66/66666/1487575608_ogEZ.jpg
Penthouse Penthouse,http://pic.xiami.net/images/artistlogo/42/14423971737342.jpg,,,
J-Mo,http://pic.xiami.net/images/artistlogo/57/14798915432757.jpg,,,
Big Daddy,http://pic.xiami.net/images/artistlogo/41/14259220963041.jpg,,,
Pete Rock,http://pic.xiami.net/images/artistlogo/38/14393632031138.jpg,http://pic.xiami.net/images/artistpic/20/58220/1259142697_e9II.jpg,,
Da Grassroots,http://pic.xiami.net/images/artistlogo/6/13496881353506.jpg,,,
Evan Awake,http://pic.xiami.net/images/artistlogo/88/13209040341088.jpg,,,
J. Rawls,http://pic.xiami.net/images/artistlogo/23/14709929402823.jpg,http://pic.xiami.net/images/artistpic/94/44194/1256136242_8bPr.jpg,http://pic.xiami.net/images/artistpic/94/44194/1485233006_Mk3j.jpg,http://pic.xiami.net/images/artistpic/94/44194/1485232950_WXHi.jpg
P.R,http://pic.xiami.net/images/artistlogo/70/13427709524770.jpg,,,
Pat D & Lady Paradox,http://pic.xiami.net/images/artist/37/12414935175637.jpg,http://pic.xiami.net/images/artistpic/50/60350/1395970103_Qbs8.jpg,http://pic.xiami.net/images/artistpic/50/60350/1395972700_pDcP.jpg,http://pic.xiami.net/images/artistpic/50/60350/1395970022_dcXy.jpg
Big Daddy,http://pic.xiami.net/images/artist/12187938026580.jpg,,,
DJ Grievous,http://pic.xiami.net/images/artistlogo/63/13069103027463.jpg,,,
乐童音乐�?http://pic.xiami.net/images/artistpic/71/1364957271/1364964759_patE.jpg,,http://pic.xiami.net/images/artistpic/71/1364957271/1366894064_7TCa.jpg,http://pic.xiami.net/images/artistpic/71/1364957271/1365068535_vdJx.jpg,http://pic.xiami.net/images/artistlogo/8/15027908731408.jpg
Grandmaster Flash,http://pic.xiami.net/images/artistlogo/17/14713288572317.jpg,http://pic.xiami.net/images/artistpic/72/11772/1307435308_CkbF.jpg,http://pic.xiami.net/images/artistpic/72/11772/1307435313_1Bc2.jpg,http://pic.xiami.net/images/artistpic/72/11772/1307435302_AdCq.jpg
Salt-N-Pepa,http://pic.xiami.net/images/artist/82/12567226925282.jpg,http://pic.xiami.net/images/artistpic/0/15100/1317571645_7nQy.jpg,http://pic.xiami.net/images/artistpic/0/15100/1317571641_I0uq.jpg,http://pic.xiami.net/images/artistpic/0/15100/1317571543_RSWi.jpg
Mariah Carey,http://pic.xiami.net/images/artistlogo/52/14821416395452.jpg,http://pic.xiami.net/images/artistpic/73/11573/1245384980_2KQz.jpg,http://pic.xiami.net/images/artistpic/73/11573/1245385528_Mf8C.jpg,http://pic.xiami.net/images/artistpic/73/11573/1245384962_0lUe.jpg
GD X TAEYANG,http://pic.xiami.net/images/artistlogo/92/14165338913092.jpg,http://pic.xiami.net/images/artistpic/92/16533892/1416660576_1Hoa.jpg,http://pic.xiami.net/images/artistpic/92/16533892/1416660573_Lz5X.jpg,http://pic.xiami.net/images/artistpic/92/16533892/1416660571_hQtA.jpg
Kurtis Blow,http://pic.xiami.net/images/artist/11756.jpg,http://pic.xiami.net/images/artistpic/56/11756/1404310936_YHSJ.jpg,http://pic.xiami.net/images/artistpic/56/11756/1404310930_sa7Z.jpeg,http://pic.xiami.net/images/artistpic/56/11756/1404310934_AShH.jpg
Geto Boys,http://pic.xiami.net/images/artist/18824.jpg,,,
A Tribe Called Quest,http://pic.xiami.net/images/artist/28/12591346168528.jpg,http://pic.xiami.net/images/artistpic/93/11793/1259763274_sED6.jpg,http://pic.xiami.net/images/artistpic/93/11793/1259762733_z6t2.jpg,http://pic.xiami.net/images/artistpic/93/11793/1259763242_2Tqs.jpg
J-5,http://pic.xiami.net/images/artist/46/12426357433646.jpg,http://pic.xiami.net/images/artistpic/85/60885/1306723825_s6G7.jpg,http://pic.xiami.net/images/artistpic/85/60885/1306723827_hCzs.jpg,http://pic.xiami.net/images/artistpic/85/60885/1306723822_uL1O.jpg
Eric B. & Rakim,http://pic.xiami.net/images/artist/12163516343025.jpg,http://pic.xiami.net/images/artistpic/70/11770/1393808093_RiFB.png,http://pic.xiami.net/images/artistpic/70/11770/1393808080_GuKG.jpg,http://pic.xiami.net/images/artistpic/70/11770/1393808086_OTFO.jpg
Jason Chen,http://pic.xiami.net/images/artistlogo/56/13778416843756.png,http://pic.xiami.net/images/artistpic/75/80475/1287056000_y3sN.jpg,http://pic.xiami.net/images/artistpic/75/80475/1287055969_ydQK.jpg,http://pic.xiami.net/images/artistpic/75/80475/1287055983_IxkS.jpg
G-Dragon,http://pic.xiami.net/images/artistlogo/30/14975180996730.jpg,http://pic.xiami.net/images/artistpic/61/63861/1250539909_4FuF.jpg,http://pic.xiami.net/images/artistpic/61/63861/1256565948_7ISo.jpg,http://pic.xiami.net/images/artistpic/61/63861/1256565959_I8g1.jpg
Up Gang,http://pic.xiami.net/images/artistlogo/21/14522303801321.jpg,,,
Dillon Francis,http://pic.xiami.net/images/artistlogo/36/14150073456136.jpg,http://pic.xiami.net/images/artistpic/32/106132/1356535217_nOv1.png,http://pic.xiami.net/images/artistpic/32/106132/1356535214_bcyx.jpg,http://pic.xiami.net/images/artistpic/32/106132/1397989697_bj86.jpg
